Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
South America,brasilia,sobradinho,2024-02-15,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-16,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-17,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-18,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-19,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-20,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-21,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-22,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-23,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-24,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-25,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-26,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-27,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-28,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-02-29,144,0,0,21,2,0
South America,brasilia,sobradinho,2024-03-01,144,0,0,21,2,0
South America,brasilia,sudoeste_octogonal,2024-02-11,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-12,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-13,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-14,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-15,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-16,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-17,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-18,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-19,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-20,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-21,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-22,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-23,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-24,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-25,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-26,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-27,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-28,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-02-29,180,0,0,27,2,0
South America,brasilia,sudoeste_octogonal,2024-03-01,180,0,0,27,2,0
South America,brasilia,taguatinga,2024-02-11,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-12,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-13,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-14,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-15,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-16,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-17,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-18,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-19,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-20,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-21,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-22,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-23,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-24,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-25,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-26,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-27,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-28,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-29,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-01,165,0,0,21,5,0
South America,brasilia,vicente_pires,2024-02-11,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-12,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-13,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-14,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-15,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-16,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-17,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-18,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-19,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-20,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-21,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-22,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-23,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-24,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-25,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-26,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-27,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-28,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-29,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-01,142,0,0,21,1,0
